name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,score
Michael Baldwin,120 Joseph Springs Suite 026,Lake Brandon,14235,871.708.6877,Chief Marketing Officer,12,381.88,1,0,Surburban,0,Phone,Buy One Get One,0.9837262971617352
Nicholas Deleon,003 Sandoval Road,Brettmouth,1751,001-598-041-4369x7302,Biomedical scientist,1,597.73,0,1,Urban,1,Web,Buy One Get One,0.3949210962515499
Christopher Hall,799 Bell Square,Port Ericberg,52654,020-385-1106,"Teacher, special educational needs",11,82.66,1,0,Urban,1,Phone,No Offer,0.7406040115804653
Jesse Patel,2344 Buchanan Villages Suite 067,Port Seanstad,39380,(016)648-5126x252,"Psychologist, forensic",9,236.69,1,1,Urban,1,Web,Buy One Get One,0.9183685781068828
Troy Rice,0457 Miles Throughway Apt. 827,Youngfort,69485,(118)021-9087x795,"Producer, radio",11,29.99,1,0,Urban,1,Phone,Buy One Get One,1.3047007211458663
John Wells,4093 David Village Suite 055,Perezberg,8417,(719)511-0040x265,Physiological scientist,3,494.2,1,0,Urban,0,Multichannel,Buy One Get One,1.6031132070225804
Richard Moses,947 Thompson Parkway,New Garyborough,35287,001-879-220-7068x61068,"Copywriter, advertising",3,29.99,1,0,Surburban,1,Web,Discount,1.4086553918475633
Juan Mccarthy,272 Nicholas Extension Apt. 039,Andersonton,30288,(717)481-3818x943,Building surveyor,9,485.45,0,1,Urban,0,Web,Buy One Get One,1.7160963964660718
Dana Wagner,56747 Mercedes Lodge,Port Chrischester,14803,009-284-0948x2683,Translator,9,74.35,1,0,Urban,0,Phone,Discount,1.644694027540381
Emily Martin,061 Jacob Island Apt. 452,Richardsonmouth,4196,(863)865-3038,Operational researcher,2,385.85,1,0,Urban,0,Web,Buy One Get One,1.037941387041714
Christine Santiago,447 Johnston Green Apt. 082,Andersontown,99850,329.989.0029x65814,Haematologist,2,351.88,0,1,Surburban,0,Web,Buy One Get One,1.0664881367906174
Lindsey Ross,397 Michael Rapids,South Julie,55343,+1-639-880-1655x191,Financial planner,9,129.22,0,1,Urban,0,Web,Discount,1.2415277163818397
Heather Berger,38658 Smith Port,East Debbiefort,72688,240.898.0121,Arts administrator,1,262.73,1,1,Urban,0,Phone,No Offer,0.7106414432938858
James Gonzalez,247 Gregory Lake Apt. 634,Lake Brad,81247,001-874-562-3975x98069,Homeopath,3,70.31,0,1,Urban,1,Phone,Discount,2.3336463209820084
Derrick Walsh,485 James Passage,South Kenneth,60073,(133)695-9391,Publishing copy,6,271.0,1,1,Rural,0,Phone,Discount,2.0958556854244863
Yvette Roberts,12156 Washington Island,Joneshaven,73778,001-765-816-8039x2565,Chartered legal executive (England and Wales),5,226.31,1,0,Surburban,0,Phone,No Offer,1.6411033108223798
Mr. Tony Martinez,76457 Harris Bridge,New Jacob,2960,(252)525-8781x36752,Corporate investment banker,2,29.99,1,0,Surburban,0,Phone,Buy One Get One,1.0966382604150384
Patrick Martinez,23461 Baker Landing Suite 122,East Nicholasville,13451,+1-513-180-7632x22091,Art gallery manager,6,339.64,1,0,Urban,0,Web,Buy One Get One,0.6220057673326589
Robert Barrett,062 Cindy Vista,New Jessica,76902,(090)097-0301x935,Health service manager,6,483.86,0,1,Surburban,0,Phone,Discount,1.3263059929840528
Sarah Gutierrez,63122 Jennifer Bypass,Davidstad,45860,(745)439-2257x883,Medical technical officer,3,831.76,1,0,Surburban,1,Web,Discount,0.8077613109220366
Noah Singh,74743 Daniel Branch,New Shane,88691,001-110-525-4747,"Surveyor, building control",2,52.96,0,1,Rural,1,Phone,No Offer,1.9833393131434147
Matthew Lee,82978 Heather Knoll Suite 534,Taylortown,17219,597.628.8566,Heritage manager,4,62.8,1,0,Urban,0,Phone,Discount,0.4737621764914162
Charles Martinez,906 Christopher Parkways,Hodgesbury,35887,232.999.4150x158,Television production assistant,1,41.71,1,0,Surburban,0,Web,Discount,1.279547781193565
Matthew Phillips,195 Chase Valley Apt. 679,Calebhaven,86105,+1-300-644-8309x56106,Paediatric nurse,1,368.57,0,1,Surburban,1,Multichannel,Buy One Get One,0.6558804093345101
Julia Wolf,173 Eric Skyway Apt. 672,Jameschester,8993,206-712-1087x2173,Psychotherapist,1,1137.52,0,1,Urban,1,Web,No Offer,1.056789124269545
Stuart Gaines,75265 Melissa Parks Apt. 523,East Crystal,69707,+1-789-381-9208,Press photographer,2,586.92,1,0,Urban,1,Phone,Buy One Get One,1.223666489512744
Jonathan Holland,13456 Owens Overpass,New Amanda,31676,+1-904-038-9926x40387,"Scientist, research (physical sciences)",10,69.02,0,1,Urban,1,Web,No Offer,1.110594387713648
Kristy Walsh,88724 Abigail Road Suite 259,Colemanstad,31592,+1-863-735-8481,Technical author,12,215.68,1,1,Surburban,0,Web,Discount,1.5174241968004536
Samuel Morse,10539 Tim Road Apt. 686,East Jessicastad,74558,+1-762-211-4112,Clinical embryologist,6,183.3,1,0,Urban,1,Web,Buy One Get One,0.9174053285387752
Brian Roberts,94090 Melinda Branch Apt. 199,South Tracy,96894,272.204.6191,"Psychologist, clinical",6,439.53,1,1,Surburban,0,Multichannel,Discount,1.6218567432917141
Jose Simmons,330 Gordon Camp Apt. 337,South Megan,19066,4042684672,Claims inspector/assessor,2,173.95,0,1,Surburban,0,Phone,Buy One Get One,1.0945164445109137
Alec Fowler,8765 Smith Corners Apt. 682,New Megan,41742,9513753666,Forensic scientist,8,118.39,0,1,Surburban,0,Web,No Offer,1.3664038101097766
Laurie Marshall,2615 Clarke Falls,New Dominiquefurt,46696,182.959.6880,Facilities manager,8,246.08,0,1,Urban,1,Phone,Discount,0.4013697556549937
Richard Luna,3240 Byrd Turnpike Apt. 410,New Lynn,68931,+1-184-315-9224x08290,Horticultural therapist,9,71.2,1,0,Urban,1,Phone,Discount,1.0321913016719892
Andrew Adams,5886 Price Course Apt. 237,Schroederton,37228,5681852176,Osteopath,6,39.62,1,0,Surburban,1,Phone,No Offer,0.419586814543369
Jennifer Johnson,9459 Denise Crest Apt. 562,Port Kathleen,16604,(185)849-6909x04263,Hydrologist,7,29.99,1,0,Surburban,1,Web,Buy One Get One,1.4115301465757837
Christine Velez,002 Torres Flat,Lake Jeffrey,46817,(112)393-7057,Occupational hygienist,1,240.49,1,0,Rural,0,Web,Discount,0.9594723359939848
Dylan Sanchez MD,7002 Perkins Walk Apt. 433,Lake Christopherchester,9027,188.000.6632x584,Product designer,10,85.84,0,1,Urban,1,Web,No Offer,1.0053016366472451
James Farmer,73394 Miller Inlet,Port David,73858,668-040-3374x836,Biomedical engineer,10,29.99,1,0,Urban,1,Web,No Offer,1.7700423014977409
Robin Williams,10873 Kirsten Station Suite 530,Markport,86809,118-040-4623x877,Armed forces technical officer,10,487.77,0,1,Urban,0,Phone,No Offer,1.0558980860652387
Jackson Miller,9176 Miller Stream Suite 999,Cobbchester,70263,044.966.0509x6746,"Therapist, speech and language",2,972.7,0,1,Surburban,1,Multichannel,Discount,0.9074040532012488
Gregory Gordon,306 Combs Mews Suite 211,Port David,2302,192-833-5018x44363,"Psychologist, occupational",2,79.69,0,1,Rural,0,Web,No Offer,2.3564362554529232
Marco Bruce,9387 Moore Island Apt. 245,New Emily,85972,2978194044,"Investment banker, operational",11,151.73,0,1,Urban,0,Web,No Offer,0.6585589776530705
Kristina Potter,77503 Jennifer Isle,Port Spencerberg,81310,001-844-074-0668x564,Television floor manager,2,157.9,1,0,Surburban,0,Phone,No Offer,0.9987482824581818
Hunter Mann,493 Angela Lodge Suite 971,Christinestad,31355,7639003169,"Psychotherapist, dance movement",6,79.7,0,1,Surburban,0,Web,Buy One Get One,1.116750135834403
Lori Warner,423 Allen Turnpike Suite 464,Colemantown,30946,(448)676-4317,"Designer, fashion/clothing",3,29.99,1,0,Urban,1,Phone,Buy One Get One,1.1914710526227303
Laura Sanchez,455 Bailey Mews Apt. 979,North Megan,46610,(198)832-8488x1231,Ranger/warden,9,130.25,1,0,Surburban,0,Phone,Buy One Get One,0.9909605368435664
Joy Woods,613 Barnett Points Apt. 753,West Wandaview,52032,119-403-4565,"Engineer, energy",6,143.26,1,0,Surburban,1,Web,No Offer,0.35935678083724154
Nathan Willis,859 Diane Ports Apt. 372,Brianview,35126,266.167.8828x1947,Computer games developer,9,29.99,1,0,Urban,0,Web,No Offer,1.2240293035794174
William Meza,840 Marquez Road Apt. 091,East Andreashire,44157,(597)774-6077x139,Psychotherapist,6,93.37,1,0,Surburban,1,Web,Discount,1.1515682867963155
Scott Davis,9167 Douglas Pine,Kevinburgh,35763,674.094.5266x62795,Special effects artist,4,637.52,1,0,Urban,1,Phone,No Offer,1.1141306003073586
Jennifer Johnson,1080 Karen Pass Apt. 486,Reyestown,11517,(170)991-2395,"Pharmacist, hospital",1,581.74,0,1,Surburban,1,Phone,Discount,1.390332962417472
Danielle Oconnor,36199 Fox Drive Suite 960,Port Ryan,40301,(627)744-7861,Patent examiner,9,198.27,0,1,Surburban,0,Phone,No Offer,1.1140323867419242
Dr. Barbara Brown MD,9991 Petersen Oval,Burnettview,90944,+1-495-082-0483x94997,"Administrator, Civil Service",5,223.27,1,0,Surburban,0,Web,Buy One Get One,1.1479111726642257
Sara Brown,422 Roth Brook,Port Bianca,49905,001-001-302-1390x8282,"Surveyor, building",10,99.99,1,0,Urban,1,Phone,Buy One Get One,1.1117581329280906
Katrina Bennett,9514 Howe Well,Floresshire,17509,318-039-0425,Chartered certified accountant,4,257.08,0,1,Urban,1,Multichannel,No Offer,1.4760944541385383
Cindy Garcia,8475 Michael Neck Apt. 214,Cooleyview,26213,624.926.0062x4711,"Doctor, general practice",3,250.36,1,1,Surburban,1,Multichannel,No Offer,1.548498173428881
Alexander Obrien,4881 Hammond Union,Colemanfort,97667,443-713-3861x320,Barrister,9,388.85,0,1,Urban,1,Web,Discount,0.8916993642277873
Emily Thomas,000 Baker Plains,Haynesside,54988,(603)983-1179,Landscape architect,1,261.61,0,1,Surburban,0,Phone,Discount,1.273801256237478
Hector Cross,728 Small Drives,North Bruce,26298,(005)588-1699x575,Community development worker,1,813.4,1,0,Urban,1,Phone,Discount,1.0110675385768362
Melissa Baker,66967 Miller Oval Apt. 622,Lake Jessicaport,51298,138.440.0926x510,Museum/gallery conservator,1,832.4,1,1,Surburban,1,Web,Buy One Get One,2.6431596080450106
Vanessa Miller,86351 Derek Roads Apt. 964,East Michele,42150,964.265.3248x484,Immunologist,8,45.03,0,1,Surburban,0,Web,No Offer,0.6530892495749523
Terry Kennedy,91816 Ross Ridge,Duncanshire,53679,422.450.4334x116,"Merchandiser, retail",8,32.82,1,0,Urban,0,Phone,Buy One Get One,0.4397495295378139
Kristina Ward,069 Michele Hollow Apt. 240,Port Jason,12370,+1-123-257-0500x31604,Teaching laboratory technician,1,200.28,0,1,Urban,0,Multichannel,Buy One Get One,0.8307054080978938
Stephen Wilson,39629 Greg Plaza Suite 717,Lake Michael,15436,(609)304-4139x242,"Doctor, general practice",6,422.47,0,1,Urban,0,Web,No Offer,1.2537308629517103
Christina Johnson,4159 Jesse Trace Apt. 654,New Jonathan,33752,(885)100-7128x230,Firefighter,2,138.63,0,1,Rural,0,Web,No Offer,0.9180879203297329
Eric King,1756 Schneider Way,Davidshire,96349,(792)688-0537x1463,Furniture conservator/restorer,9,29.99,1,0,Urban,0,Web,Discount,1.6662259794730745
John Johnson,07020 Cynthia Valley Suite 488,Christopherchester,36235,001-334-957-0955,"Accountant, chartered public finance",1,141.06,1,0,Urban,1,Web,Discount,0.6372182161975187
Tracie Stephens,5276 Wright Viaduct,North Karenburgh,17605,(063)936-1240,Animal nutritionist,4,439.59,1,0,Rural,1,Phone,Buy One Get One,1.324274373442721
John Smith,40852 Christopher Causeway Apt. 981,Nelsonshire,87705,001-851-885-6843x2873,"Journalist, newspaper",10,141.11,0,1,Urban,1,Web,Discount,1.5644454099343603
Maria Thompson,1715 Linda Squares,South Rodneystad,89110,001-683-906-1062x836,Arboriculturist,8,334.77,0,1,Urban,0,Multichannel,Discount,0.7240992697721991
Larry Murray,670 Brian Extension,Wendyside,45766,+1-468-499-9339x147,Customer service manager,11,154.46,1,0,Surburban,0,Web,No Offer,2.12740000890974
Julie Perez,1513 Kristen Walk Apt. 568,South Molly,91560,+1-084-691-3458,Social researcher,3,108.06,0,1,Surburban,1,Web,Discount,0.8553249875512691
Jeffrey Byrd,1222 Elizabeth Loop,Matthewville,49492,+1-572-007-5402,Geophysical data processor,10,70.48,0,1,Urban,0,Phone,Discount,0.6521990354305219
Megan Pace,018 Savage Ridge Apt. 926,West Amanda,93639,2275046132,Sales promotion account executive,7,47.79,1,0,Surburban,1,Web,No Offer,0.5726100984801844
Tony Fowler,779 Williams Mount Apt. 968,Brockborough,58874,110.658.0920x511,Haematologist,10,29.99,0,1,Surburban,1,Phone,Discount,0.9461034781004636
Glen Smith,459 Denise Pines,Miguelshire,8571,908.890.4679x591,Architect,9,533.8,1,0,Rural,1,Multichannel,No Offer,1.8837237629762664
Kelly Howell,68301 Angela Views,Lisatown,43025,9236172320,Podiatrist,4,29.99,1,0,Surburban,1,Web,Discount,0.9878562363542048
Penny Barrera,58947 Ramirez Lakes,Hillfort,58174,001-766-036-8958x3863,"Accountant, chartered",11,195.89,0,1,Urban,1,Web,Discount,0.5752223761865951
Jeffrey Jensen,3629 Huffman Mall Apt. 377,Delacruzbury,46285,8654287631,IT sales professional,3,892.22,0,1,Surburban,1,Phone,Discount,2.3052863746000782
David Price,4274 Melissa Parkway Apt. 877,Jesseland,75316,+1-436-767-2180x983,Training and development officer,1,88.91,1,0,Surburban,0,Phone,Buy One Get One,0.5495601609567026
Jeffery Jones,65866 Christopher Expressway Suite 937,East Christopher,81733,233.535.1754,Fisheries officer,8,132.04,1,0,Surburban,1,Phone,No Offer,2.040510751123101
Cynthia Garcia,218 Jeffery Glens,Cynthiahaven,12006,738.937.6701x0375,Amenity horticulturist,2,29.99,1,0,Surburban,0,Phone,Discount,0.5726347793209141
Sharon Ross DDS,5268 Ward Alley,East Joseph,17768,+1-465-427-3753x0757,"Therapist, music",4,29.99,1,0,Rural,0,Web,No Offer,1.203264361229135
Kayla Taylor,410 Mark Loop Suite 257,Brandonmouth,47933,087.187.6944x9409,Archaeologist,5,199.5,0,1,Surburban,0,Web,No Offer,1.4779353087083786
Ariel Bridges,9078 Diana Circles Apt. 442,Yuville,86291,341.279.8180x322,Food technologist,4,68.83,1,0,Surburban,0,Web,Discount,0.8817183701840754
Daniel Foster,9531 Cameron Crossroad,East Christytown,47858,415-961-8967x99699,Recycling officer,4,52.55,1,0,Urban,1,Web,Discount,1.4505756078359855
Courtney Sanders,625 Tran Way Apt. 625,Port Rebecca,48866,(827)701-1687,Garment/textile technologist,10,185.15,1,0,Urban,1,Web,No Offer,0.8935257226758122
Joshua Peterson,296 Gina Light,Elizabethmouth,95324,789.208.0352x081,"Clinical scientist, histocompatibility and immunogenetics",10,59.34,1,0,Surburban,1,Web,No Offer,1.2121124968442798
Leslie Herrera,332 Yvette Lane Apt. 176,Maxwellshire,23758,+1-562-446-5390x3765,Chief Marketing Officer,8,29.99,0,1,Rural,0,Web,Buy One Get One,0.7790035350657099
Brandy Li,333 Dana Cape Suite 198,West Ryan,56284,012-016-8162x43682,Manufacturing engineer,10,157.16,0,1,Surburban,0,Web,No Offer,0.5623000521940116
Kevin James,048 James Ramp,Lake Zacharytown,18047,(845)024-3719x56224,Horticultural therapist,1,400.27,1,1,Rural,1,Multichannel,No Offer,1.6013989507160498
Michael Walker,0013 Monica Mission,West Carlfurt,91757,(571)165-2241x9850,"Engineer, electronics",1,43.48,1,0,Surburban,1,Phone,Discount,1.1866315333310242
Aaron Freeman,8112 Riley Brook Suite 845,Kennethtown,28936,+1-058-871-9257x7209,Film/video editor,1,233.32,0,1,Urban,1,Phone,No Offer,0.9695550238274984
Faith Chapman,727 George Freeway,Eduardofort,58109,(702)209-7931x61454,"Development worker, international aid",6,81.04,0,1,Urban,0,Web,No Offer,0.6076701055621394
Amber Mann,44944 Elizabeth Cape,Douglasshire,35122,4381053279,"Engineer, electronics",10,109.88,0,1,Urban,1,Web,Buy One Get One,1.8593358755255809
Jade Jones,96711 Osborne Square Apt. 631,New Markmouth,88770,414-235-0610x15056,Television floor manager,3,125.91,1,0,Surburban,1,Phone,Discount,1.4774090296294904
Keith Fischer,203 Schneider Fort,Dannyside,76309,325.090.4631x609,"Scientist, research (maths)",4,29.99,0,1,Surburban,1,Phone,No Offer,1.3043698086215272
Ashley Delgado,2298 David Groves,Carpentermouth,32352,+1-967-213-9244x9449,Product designer,3,748.86,1,0,Urban,1,Web,Discount,0.5430136416839093
Joseph Peterson,9833 Mark Tunnel Apt. 263,Evansview,20488,452.703.8894,"Administrator, charities/voluntary organisations",7,161.52,0,1,Surburban,1,Web,Buy One Get One,1.3057814288953749
Matthew Lowery,2538 Mcclain Radial,Montoyaberg,63047,001-888-781-4890x55898,Energy manager,10,246.24,1,1,Urban,1,Web,Discount,0.5945948168538142
Susan Cooley,786 Garcia Well,Marymouth,6686,005.309.9306x519,Automotive engineer,10,250.53,0,1,Surburban,1,Web,Buy One Get One,1.6035169931847175
Cheyenne Boyd,0528 Williams Stravenue Suite 343,New Bradley,49721,(277)967-5860x424,Microbiologist,10,30.86,1,0,Urban,1,Phone,No Offer,1.2729648793955608
Brittany Thomas,93616 Randall Groves Apt. 625,Julieside,80904,326-827-5028,Learning disability nurse,2,217.95,1,1,Surburban,1,Phone,Discount,2.0576901581249967
Justin Rodriguez,9923 Christina Freeway Suite 136,New Michael,62651,421-706-5671x194,Travel agency manager,5,162.16,1,0,Surburban,0,Web,Buy One Get One,0.5753321176891844
Stephen Watts,682 Hernandez Garden Apt. 451,North Matthew,31086,517.006.8266x1156,Museum/gallery curator,9,59.79,0,1,Urban,1,Phone,Buy One Get One,0.8075374736252052
Kathleen Ramos,09211 Allison Extensions,Port Angela,46088,(319)953-3967x478,Public affairs consultant,9,147.48,1,0,Rural,1,Phone,Buy One Get One,0.31002601853872025
Zachary Pierce,88240 Kimberly Skyway,Transhire,29117,694.407.0095x98619,Physiotherapist,1,116.22,0,1,Surburban,0,Phone,Buy One Get One,2.434381565028266
Mark Kane,913 Brown Parkways Suite 421,Williamsville,32913,770-608-7082,Futures trader,5,73.38,0,1,Urban,1,Web,No Offer,0.7227941555875641
Karen Roberts,5719 Courtney Flats,Lake Steven,49014,(994)116-5612,"Scientist, marine",10,69.42,1,0,Urban,1,Web,Buy One Get One,0.3742415123765115
Jacob Moore,4771 Madden Green,South Melissashire,48430,(823)696-8998,Bonds trader,7,339.05,1,0,Surburban,1,Phone,Discount,1.161744105072139
Brent Wright,3954 Miranda Mountains Suite 417,Thompsonborough,11097,(493)856-1280,Garment/textile technologist,1,99.14,0,1,Rural,0,Phone,Discount,1.6188635455496592
Whitney Kim,5944 Shelia Dale Apt. 618,East John,78875,001-540-747-9665x17188,Research scientist (life sciences),2,289.72,1,0,Rural,0,Phone,Discount,1.611822291837977
Madeline Morris,3197 Moore Forges Apt. 471,South Keith,65263,7502505053,"Designer, fashion/clothing",3,125.09,1,0,Urban,1,Phone,No Offer,1.618001885926656
Nichole Meyer,804 Chambers Bridge Apt. 447,Heatherchester,91835,584-875-8186,Early years teacher,10,126.26,0,1,Urban,1,Web,Buy One Get One,1.5077139067490255
Joshua Osborn,82608 Diane Valley,Pottsside,98573,184-855-1157x737,Patent attorney,10,29.99,0,1,Rural,1,Phone,Buy One Get One,1.0439875786514632
Joshua Bryan,6164 Gallegos Passage,West April,88578,+1-958-538-5495x92421,"Accountant, chartered public finance",9,95.08,0,1,Surburban,0,Web,Discount,1.6575289356041736
Nancy Reeves,995 Alexander Key,South Ryanmouth,18388,734-522-4244x76913,Exercise physiologist,1,108.4,0,1,Urban,1,Phone,No Offer,1.0410846612707836
David Martin,9954 Alexis Locks Apt. 649,West Natasha,40140,001-059-788-4023x0167,Music tutor,5,29.99,1,0,Urban,1,Web,Discount,0.43444368851459136
Nicole Gallagher,4291 Mitchell Corners,Melanieport,10158,011-412-5292,Seismic interpreter,5,243.42,1,0,Urban,1,Multichannel,Buy One Get One,1.4457023915948557
Joseph Martinez,295 Ward Parkways,Carrieport,91956,434-379-9105x62451,Company secretary,9,487.8,1,1,Urban,0,Multichannel,Buy One Get One,0.35485058404229786
Terry Perez,300 Aaron Summit Apt. 292,Wattsborough,5614,999.702.4241,"Conservation officer, nature",3,396.42,1,0,Urban,0,Web,No Offer,2.598869896501624
Stephen Garcia,4199 Powell Bridge Apt. 127,Port Ryan,82459,803.180.2366x32170,IT consultant,2,153.51,0,1,Rural,0,Phone,Discount,1.0175245095282717
Pamela Hull,362 Howell Flat,West Sonyaside,53477,+1-800-936-9841x64025,Information officer,1,155.17,0,1,Rural,1,Phone,No Offer,1.1832397117987918
Mario Bennett,257 Barnes Track Suite 600,Larsonside,13996,9359023283,Adult guidance worker,5,233.96,0,1,Urban,1,Web,Buy One Get One,0.6099545452850947
Tracey Meza,717 Massey Mount Apt. 319,Stevenhaven,98007,+1-770-043-5267,Further education lecturer,4,463.26,0,1,Urban,0,Web,No Offer,2.3033764798448595
Barbara Kennedy,615 James Path Apt. 517,Murphyfort,96558,+1-594-029-4399x1629,Graphic designer,8,29.99,1,0,Surburban,1,Phone,No Offer,1.5234866350778875
Dustin Peterson,9361 Holly Hill Apt. 260,Lake Shannon,85839,(873)156-4785x76879,Ophthalmologist,1,567.43,1,0,Urban,1,Phone,Buy One Get One,2.037472654738246
Danielle Byrd,1885 Carlos Walks Suite 949,Lake John,53861,348-995-1347x00078,Chief Marketing Officer,7,195.96,1,0,Rural,0,Web,No Offer,1.6552688983476018
Robin Carr,7767 Nicole Keys Apt. 491,Lake Markshire,11665,(791)529-1494x338,"Horticulturist, commercial",2,50.71,0,1,Urban,0,Web,No Offer,1.0609202160706972
Vanessa Hunt,429 Evans Grove Suite 789,Laurenview,39607,+1-064-978-7903x44673,Bonds trader,10,173.38,1,0,Urban,0,Phone,No Offer,0.6983277439298967
Tara Obrien,998 Andrew Haven Apt. 130,North Maria,88789,488-792-7779x4119,Chief Strategy Officer,2,215.51,1,1,Surburban,0,Web,Discount,1.1948115980545302
Meredith Cole,5187 Anderson Crescent Suite 532,Smithtown,28975,+1-625-626-9431x820,Oncologist,7,627.1,1,0,Surburban,1,Phone,Discount,1.3480516811221093
Jonathan Rowe,769 Lacey Lock Apt. 896,Davistown,57568,(848)698-1686x0768,Applications developer,6,29.99,1,0,Surburban,1,Web,Buy One Get One,0.6403509997390695
Melinda Johnson MD,087 Patricia Cliffs,Dannyshire,64308,760-317-9180,Waste management officer,5,579.3,1,0,Urban,1,Web,Buy One Get One,0.5469521614031068
Stephanie Patterson,1593 Davis Spurs,Angelaton,68649,001-108-089-5613,Primary school teacher,7,448.81,1,0,Surburban,0,Multichannel,No Offer,0.7589209438488433
Michael Hanson,07700 Willis Loaf Suite 129,Medinaville,58475,841.635.4408x3531,Environmental education officer,2,29.99,0,1,Surburban,1,Web,No Offer,1.1552207437869997
Darlene Morgan,8708 Bowen Forge Suite 104,New Jonathanview,60624,5831260325,Insurance underwriter,11,37.31,1,0,Rural,1,Web,Buy One Get One,1.2967953891324726
Jessica Walker DDS,845 Snyder Point Apt. 191,West Lisashire,77352,+1-145-568-1831x53805,Energy engineer,8,29.99,1,0,Rural,0,Web,Discount,2.1925485634291197
Tim King DDS,632 Crystal Lodge Suite 527,Parrishmouth,45640,554-845-3859x96116,Music tutor,6,47.45,0,1,Surburban,1,Web,Buy One Get One,2.0006538848212285
Michael Hernandez,827 Jennings Skyway Apt. 785,South Melissashire,79159,709.348.1219,Research scientist (maths),3,224.96,1,0,Surburban,0,Web,Buy One Get One,1.7098478815188942
Michael Graham,516 Kenneth Crescent,Crawfordburgh,29733,093.005.8814,Clinical molecular geneticist,3,240.5,1,0,Urban,0,Multichannel,Buy One Get One,1.2813582441899347
Jose Atkinson,783 Keith Roads Suite 425,West Danielfurt,3182,(625)864-5569x845,Best boy,10,135.24,0,1,Surburban,1,Web,No Offer,0.7650409856432779
Lisa Roy,3961 Jennifer Loop,Jacksonchester,4474,656-443-7777x6981,Water quality scientist,5,141.81,1,0,Surburban,1,Web,Buy One Get One,0.43695208386211737
Brian Wilkerson,847 Patrick Stravenue,Michellefurt,35527,(427)760-7819x75030,Video editor,10,263.96,0,1,Surburban,1,Web,No Offer,1.0871154349349572
Sonya Moore DVM,11969 Matthew Island Apt. 584,Edwinview,14494,888-138-1767x29372,Hospital doctor,2,315.11,1,0,Urban,0,Web,Buy One Get One,1.7313291160345643
William Parker,04945 Morgan Pines,Michellefurt,49986,+1-867-180-1562x77740,Senior tax professional/tax inspector,9,197.58,0,1,Surburban,1,Phone,Discount,1.1392506895210657
Francisco Wright,60389 Bradley Rest Suite 344,Joshuaton,41740,001-577-640-5294,Horticultural consultant,10,36.84,1,0,Urban,1,Phone,Buy One Get One,0.025929131183149656
Tracey Thomas,624 Mariah Via Apt. 598,Kingberg,41986,(949)915-6366x44109,Osteopath,10,190.29,0,1,Surburban,1,Web,Discount,0.8643593978848012
Emily Wallace,84556 Marquez Streets,East Taylorton,77774,182-864-9178x6601,Curator,3,29.99,1,0,Surburban,0,Phone,Discount,2.0359649354253717
John Burns,221 Williams Gateway Suite 340,Colonbury,7250,597.642.0048,"Engineer, manufacturing systems",5,298.27,1,0,Urban,1,Web,Buy One Get One,1.8221564029299289
Savannah Franklin,3527 Brandon Prairie,West Sarachester,42555,(232)096-1298,"Engineer, materials",1,58.63,0,1,Rural,0,Phone,Discount,1.3296914937850215
Karla Lopez,301 Pamela Freeway Suite 094,Roseburgh,87837,(025)780-5341,"Programmer, multimedia",1,42.21,1,0,Urban,0,Web,No Offer,1.0460131186054225
James Sharp,239 Benjamin Junctions Apt. 601,South Timothy,86859,+1-349-931-9774x8961,Television floor manager,3,524.93,1,0,Rural,1,Web,Buy One Get One,1.7001033442072533
Nicole Jimenez,33134 Knox Square,Port Roberthaven,87552,750.827.0244x47983,Energy engineer,5,29.99,0,1,Surburban,0,Phone,Buy One Get One,1.3282480244700052
Katherine Brooks,932 Keith Meadow,South Bryan,38283,001-810-107-4686x212,Politician's assistant,4,305.76,0,1,Surburban,0,Phone,No Offer,0.8583282130999483
Larry Chambers,5409 Rodriguez Hollow Apt. 693,North Denise,84518,+1-878-292-0902x8068,"Engineer, materials",6,183.31,0,1,Urban,0,Web,Buy One Get One,1.1726158134811988
Laurie Marquez,693 Oneill Dam Suite 170,Fordchester,61877,714.356.4085x8784,Bookseller,6,139.61,0,1,Surburban,0,Web,Discount,1.056447061805624
Jeremiah Smith,01357 Smith Way Apt. 253,Elizabethberg,30129,258-568-4513,"Engineer, biomedical",8,384.65,1,1,Urban,0,Phone,Buy One Get One,0.8209844741769521
Erica Rice,512 Frazier Lake Apt. 398,Alejandroborough,24220,025.250.2972,Corporate treasurer,4,72.27,0,1,Rural,0,Web,Discount,0.4193796517025016
Ryan Gregory,0008 Reed Island,South Thomas,61664,(810)284-6027x156,Research scientist (life sciences),4,259.07,1,0,Surburban,1,Web,No Offer,0.4159424445544577
Angel Ruiz,2094 Miller Tunnel,South Franciscobury,37362,075-142-4371x88056,Purchasing manager,4,358.54,1,0,Rural,0,Web,No Offer,2.0505624198329286
James Turner,11744 Kevin Village Apt. 894,Chentown,69216,610.352.9604x99569,Prison officer,3,29.99,1,0,Rural,0,Phone,No Offer,1.295867863708997
Katelyn Mccullough,682 Robin Field Apt. 485,East Anthonymouth,58276,001-964-922-6488x41492,Oceanographer,4,119.47,1,0,Urban,0,Phone,Buy One Get One,0.6088133934055318
Jennifer Baker,0641 Clark Valley,East Stacychester,56177,793-718-4502x6048,Geophysical data processor,6,229.69,1,0,Surburban,0,Web,Discount,0.64970630844321
