name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,score
Mrs. Jennifer Dennis,824 Lara Neck Suite 428,South Herbertstad,44363,902.244.9600x271,"Librarian, academic",1,187.64,1,0,Surburban,0,Phone,Buy One Get One,0.8781185002713601
April Vargas,42327 Margaret Branch,South Samantha,80402,515-335-1280x4270,Herpetologist,10,165.41,1,0,Urban,0,Phone,No Offer,1.2444163306532459
John Perez,0238 Wong Dale,Port Christopher,79341,506-484-1584,"Physicist, medical",12,170.64,1,0,Surburban,0,Phone,No Offer,0.7763902320249637
Darlene Bartlett,47727 Jennifer Circles,Ashleyhaven,13944,601-886-4467x41534,Science writer,6,344.93,1,1,Rural,0,Web,Discount,0.9436017871579152
Raymond Morrow,07088 Lynch Rapid Suite 115,Bakerport,79156,363.232.1023,Licensed conveyancer,6,29.99,1,0,Surburban,0,Web,No Offer,0.7111077092165184
Steven Garcia,328 Jamie Coves Apt. 892,Johnfort,83685,3243615572,Immigration officer,3,541.39,1,1,Urban,1,Web,Discount,0.8932036077015403
Justin Phillips,63760 Susan Tunnel Suite 141,Crystalburgh,28664,+1-304-364-0699x0438,Lexicographer,10,113.94,1,0,Urban,0,Web,Buy One Get One,0.3533761935858083
Christy Williamson,133 Young Path,Zacharyfurt,8567,237.249.1217x2699,Naval architect,10,118.15,0,1,Surburban,1,Web,No Offer,0.782369651781539
Herbert Peterson,33712 Kelly Pine Apt. 497,West Rachelton,60803,001-449-341-6771x2868,Physiological scientist,2,227.36,1,0,Urban,0,Multichannel,Discount,1.1197619425754453
Mrs. Erica King,796 Tammy Club,North Robertmouth,83401,8522798688,Counsellor,12,101.85,1,0,Surburban,1,Web,Buy One Get One,1.1336147027451091
Kristin Duffy MD,36851 Williams Circle Apt. 096,North Elizabeth,78738,(537)818-0670x9451,Charity officer,10,160.0,1,0,Urban,0,Web,Discount,1.006582264831744
Erik Mendoza,2571 Vincent Street,North Bryan,79435,3168650690,"Engineer, communications",10,174.99,0,1,Surburban,0,Phone,Buy One Get One,2.022630452683616
Crystal Weber,9401 Chen Estates Suite 437,Youngfort,52873,(458)786-6470,Arboriculturist,1,158.66,0,1,Urban,0,Web,No Offer,0.6890740738264838
Antonio Glass,45696 Smith Tunnel Apt. 103,Chadfort,38486,388.678.7785x4550,Tourist information centre manager,2,45.37,0,1,Urban,0,Web,Buy One Get One,1.08378445337035
Bianca Parker,927 Morales Falls,Port Edwardborough,38185,+1-746-796-0732,Chiropractor,6,137.93,0,1,Surburban,1,Phone,Buy One Get One,0.2041243411449336
Clayton Chambers,0935 Mary Corners Apt. 744,Wolftown,19246,001-935-088-7718x709,Dealer,3,680.11,0,1,Urban,1,Multichannel,Buy One Get One,2.3197310138225284
Russell Nelson,87511 Stephen Falls Apt. 821,Martinstad,39820,001-932-272-6104x67580,Network engineer,11,39.97,1,0,Urban,1,Phone,Discount,0.4275510289703683
Phillip Smith,00496 Ford Unions Suite 720,Jenniferberg,48141,(529)015-4021x363,Software engineer,9,55.61,0,1,Surburban,0,Web,Discount,1.554025295593756
Emily Edwards,97881 Claire Ways,Lake Davidhaven,22072,(788)681-6614x19384,Lexicographer,1,424.08,1,0,Surburban,1,Phone,Discount,0.4120979832183253
James Castillo,076 Nathan Shoal Suite 653,North Kellyton,33160,609.864.8776,"Engineer, automotive",12,29.99,1,0,Urban,1,Web,Buy One Get One,1.6131910800390026
Doris Miranda,3253 Michael Curve,Robbinsview,38673,986.260.8358x1732,Tour manager,1,702.19,1,1,Surburban,1,Phone,Buy One Get One,0.8481369049317209
Bill Diaz,19294 Donald Meadow,North Angela,24334,+1-300-907-8704,"Engineer, aeronautical",12,29.99,0,1,Urban,0,Web,Buy One Get One,0.705747438229504
Dakota Peters,8145 Joseph Harbor Suite 770,New Chloe,1042,+1-500-015-9134x074,Optometrist,3,76.29,0,1,Urban,1,Web,Buy One Get One,1.6531971815765236
Michele Moore,02979 Hunter Causeway,Richardfurt,79757,(902)204-2316x129,Network engineer,6,369.16,1,1,Surburban,0,Phone,No Offer,1.180925429590185
Michael Roberts MD,618 Heather Cove Apt. 201,Dixonmouth,52838,728.391.3223x13144,Water engineer,8,289.55,1,0,Surburban,0,Multichannel,Discount,1.3602319841353725
Derek Bond,76017 Joshua Park Apt. 608,South Donald,73418,001-175-999-1434,Sub,4,29.99,1,0,Urban,0,Phone,No Offer,1.7679283722229266
Brandon Gonzalez,9966 Jennifer Tunnel,Pamelatown,3169,001-584-878-2023x844,Insurance underwriter,3,330.15,1,0,Rural,0,Web,No Offer,0.8960810156866746
Alexander Fowler,900 Brandon Mall,Gonzalezton,79215,644.025.3219,Research scientist (medical),10,36.82,1,0,Surburban,1,Web,Discount,0.9524021797216524
Micheal Holt,0637 Sabrina Greens Apt. 447,Joshuabury,83207,(168)616-2415x7421,Politician's assistant,9,123.66,1,0,Surburban,0,Phone,No Offer,1.7219349992496826
Timothy Travis Jr.,2247 Tony Station,Clarkshire,83145,3498149625,Broadcast engineer,8,230.37,0,1,Urban,1,Web,No Offer,1.303180638720168
Tami Martinez,8504 Jason Village Suite 964,South Timothyfort,74349,(039)238-3885,Land/geomatics surveyor,3,29.99,1,0,Rural,0,Web,Buy One Get One,0.7661692323939444
Kurt Huffman,0187 Paul Ports,Brandonmouth,59775,717.751.3374x506,"Therapist, art",7,64.37,0,1,Rural,1,Phone,Buy One Get One,1.374904774294377
Linda Mitchell,3840 Miller Stravenue,North Teresa,67329,+1-042-075-4234x6345,Learning mentor,11,52.92,1,0,Surburban,0,Phone,Buy One Get One,0.7525763944400741
Tammy Weiss,83076 Michael Meadows Apt. 847,West Lindsey,12309,001-320-185-3074x67438,Animator,2,64.4,0,1,Surburban,0,Web,Discount,1.5965675093043197
Melissa Turner,8063 Gallagher Plain Apt. 421,Robertsonside,64491,786.376.8253x60050,Scientific laboratory technician,8,59.94,1,0,Surburban,0,Phone,No Offer,2.8325356902796672
Jose Jackson,873 Jose Parkway,East Sethport,56416,+1-597-171-6361,Geoscientist,4,38.35,1,0,Surburban,1,Phone,Discount,0.9198343856690938
Michael Brown,10594 Gutierrez Turnpike,West Kimberly,13861,8228750138,"Psychologist, counselling",2,1350.14,1,0,Surburban,1,Phone,No Offer,1.2610429222862576
Whitney Hughes,03410 Michael Greens,Lake Judithland,41631,665-296-9391x081,Records manager,1,29.99,1,0,Surburban,1,Web,No Offer,0.917800674644326
Eric Gibson,65764 Myers Brook,Lopezborough,95818,199-750-6711x7722,Dietitian,7,29.99,1,0,Surburban,0,Web,No Offer,1.157488429730833
Margaret Cox,473 Kevin Circle,South Anthony,83328,399-754-6958,Lawyer,3,81.44,0,1,Surburban,0,Web,Buy One Get One,0.7516484558664911
Christy Mcknight,1702 Heather Ways Apt. 172,Jamesborough,94850,537.618.8398x26957,"Conservator, museum/gallery",8,281.09,0,1,Urban,0,Web,Buy One Get One,1.7958185118018328
David Reynolds,0853 Humphrey Crossroad,Judithborough,64766,001-215-829-2910x249,Chief of Staff,12,57.31,1,0,Surburban,1,Phone,Buy One Get One,1.1201114621466761
Tiffany Brennan,877 Roberts Tunnel,Ramirezville,55359,+1-157-718-8521x617,"Geneticist, molecular",10,29.99,0,1,Rural,1,Web,No Offer,1.4468216037253994
Jackie Lewis,5695 Yates Lake,Johnmouth,36561,+1-540-913-4600x225,Waste management officer,5,449.84,0,1,Surburban,0,Multichannel,Discount,0.971162124357868
Shannon Rowland,2031 Wilson Valleys Suite 355,Montgomeryburgh,7093,+1-897-110-1348x99864,"Programme researcher, broadcasting/film/video",8,73.57,1,0,Urban,0,Phone,Discount,1.0518571316354386
Christopher Allen,14709 Parks Parkways Suite 199,Carolmouth,22129,009.097.1891,Careers adviser,10,91.51,0,1,Rural,0,Phone,No Offer,0.7929917253018648
Christopher Mccullough,01680 Powers Estates,New Benjaminmouth,63139,(557)222-9237,Counsellor,6,152.65,0,1,Urban,1,Phone,Discount,0.6906502137658059
Dr. William Mendez II,7035 Sexton Mill Apt. 313,Christinahaven,63664,933-970-6252,"Administrator, local government",2,674.86,0,1,Rural,1,Web,Discount,1.193013317181187
Steven Gomez,089 Myers View Suite 976,Maddoxberg,1796,001-813-784-2382,"Embryologist, clinical",4,144.47,1,0,Surburban,0,Phone,Discount,1.345588932195375
Austin Stanley,318 Amy Highway,New Sandra,18078,+1-910-717-8632x50310,Ambulance person,8,33.41,0,1,Surburban,0,Phone,Discount,0.5963816757164726
Tamara Williams,13138 Brittney Route,Port Teresa,4999,001-773-193-7559x1190,"Scientist, product/process development",1,198.32,1,0,Surburban,0,Phone,Buy One Get One,1.8542459923361951
Richard Palmer,8400 Melissa Alley,North Heatherside,92418,+1-331-017-3179x106,Volunteer coordinator,2,85.21,1,0,Urban,0,Web,Discount,0.7184580147408939
Howard Garcia,30032 Charles Crescent,Greenborough,707,575.789.8102x257,Oncologist,6,515.12,0,1,Urban,1,Multichannel,Discount,1.4925479729568891
Mary Pena,564 Brown Throughway,Hessstad,1771,(306)177-8313,Paediatric nurse,1,300.55,1,0,Urban,0,Phone,Buy One Get One,0.96327254168026
Joshua Harris,992 Jenkins Meadow Apt. 019,West Trevorport,19707,403.094.4180x32165,Probation officer,8,232.9,1,1,Surburban,1,Multichannel,Discount,1.1584975363221934
Alex Lewis,0064 Heidi Trail Suite 956,New Brandiville,73120,001-535-354-9916x388,"Surveyor, rural practice",1,333.58,0,1,Surburban,0,Multichannel,Buy One Get One,1.218198251161092
Allen Butler,49447 Edgar Island Apt. 964,Bakerland,65534,(480)879-4883,Wellsite geologist,5,434.28,0,1,Surburban,0,Multichannel,Discount,1.1282074516220082
Sara Allen,69744 Smith Crossing,Melissabury,31707,8317642434,Clinical embryologist,9,65.47,0,1,Urban,1,Phone,No Offer,1.9285662675613475
Denise Melendez PhD,73624 Carolyn Crossroad,Bradleytown,53625,+1-584-708-2900x2872,Industrial buyer,11,29.99,1,0,Rural,0,Web,Buy One Get One,1.4251292087927472
John Jackson,063 Brenda Valleys Apt. 042,East Erica,68043,(926)306-9518,Cabin crew,7,289.15,1,1,Urban,0,Multichannel,No Offer,1.3233161183609603
Tina Sexton,97838 Lopez Court,Richardsonside,79673,001-098-120-5732x00268,Architectural technologist,10,29.99,1,0,Surburban,1,Phone,Buy One Get One,1.7158078345085266
Joshua Ramsey,6640 Brenda Squares,Nguyenchester,97741,297.075.3429,Water quality scientist,1,418.89,1,1,Urban,1,Web,Buy One Get One,1.2260744084050652
Janet Sloan,551 Elliott Trail,North Rhonda,6488,+1-120-811-1807x06204,Geochemist,5,103.34,1,0,Surburban,1,Web,No Offer,0.6621824932340311
Caroline Malone,0686 Newton Mountains Apt. 785,Walshberg,49893,988-557-5119x8852,Materials engineer,4,519.79,1,0,Urban,1,Multichannel,Discount,1.0064067346339964
Lynn Singleton,475 Davis Ports,Huntton,37118,001-983-689-8609,Estate agent,9,42.94,0,1,Surburban,0,Web,No Offer,0.9840542304293676
Lori Leonard,070 English Groves,Rodriguezland,46640,586-303-2770,Prison officer,9,134.41,1,0,Urban,0,Phone,Buy One Get One,0.9190070347520352
Elizabeth Smith,069 William Keys Suite 369,Espinozamouth,76439,001-711-100-3474,Chief of Staff,12,112.16,1,0,Surburban,1,Web,Discount,0.5634429645559069
Sean Beck,8475 Deborah Orchard Apt. 515,Suttonton,54393,(211)117-1899x56551,"Designer, jewellery",7,923.48,1,1,Surburban,1,Multichannel,Buy One Get One,1.7072719366992748
Christopher Miller,05519 Tamara Summit Suite 100,East Marvin,31747,9113227130,Sub,2,869.56,1,0,Rural,1,Phone,Discount,1.4799108835504615
Lee Morgan,98058 Don Spring,Rodriguezmouth,40463,7502623841,Financial adviser,1,367.96,0,1,Urban,1,Web,No Offer,2.2820300674135376
Christina Foley,38705 Kenneth Green Apt. 058,Thompsonchester,46052,160.310.2087x441,"Engineer, electronics",3,131.61,1,0,Surburban,1,Web,Discount,0.9143787375455265
Latoya Brown,790 Sanchez Parks,North Erika,9390,+1-155-482-6760x165,Chief Technology Officer,6,148.84,1,0,Surburban,1,Web,Discount,2.060613458152475
Lauren Foster,58184 Raymond Ramp Suite 302,Paulberg,96937,124.021.2956x958,Arts development officer,6,94.8,1,0,Urban,0,Web,Buy One Get One,1.2532695963908629
Heather Garcia,97322 Shelton Glens Apt. 843,Stacybury,61298,4280398738,"Administrator, Civil Service",1,364.61,1,0,Urban,1,Web,No Offer,0.36522912487542025
Barbara Meyer,541 Beck Neck Apt. 379,New Reginaldland,46029,520.581.2505x4998,Theme park manager,11,165.36,0,1,Urban,0,Phone,No Offer,0.3213060335544735
Jeffery Henderson,638 Hart Crescent Apt. 793,Adamchester,60071,+1-079-861-2310,"Psychologist, prison and probation services",2,228.01,0,1,Urban,0,Phone,Buy One Get One,1.396073963722143
Justin Miller,748 Bailey Burg,Petersentown,33713,+1-631-299-5515x19539,"Programmer, applications",2,503.9,1,1,Urban,1,Multichannel,Buy One Get One,2.6811672754620592
Teresa Williams,2963 Daniel Spur,West Gregorychester,3642,537-237-0275x4703,"Nurse, adult",11,556.96,1,1,Surburban,1,Web,No Offer,1.280508819115734
Michael Rodriguez,74535 Graves Highway,Port Lindaburgh,13959,056.747.7325x1603,"Conservator, furniture",2,744.47,0,1,Surburban,1,Multichannel,No Offer,1.085054238312679
Amy Mcgee,126 Sarah Island,New Marymouth,9434,001-518-661-3648,Energy manager,4,79.38,1,0,Surburban,1,Phone,No Offer,1.6148255253562236
Mrs. Kimberly Adams,9249 Danielle Parkways,Kevinburgh,65231,+1-241-143-6535x552,Outdoor activities/education manager,2,144.11,0,1,Rural,1,Web,Discount,2.192509589542171
Lori Carter,895 Williams Shoals Suite 407,South Ronald,79930,784.246.5344x487,Furniture designer,3,177.82,1,0,Urban,0,Web,No Offer,0.6011300458428803
David Wolfe,13493 Robert Heights Suite 961,Salinaston,86496,001-703-176-8009x4347,Catering manager,3,29.99,1,0,Surburban,0,Phone,Buy One Get One,0.3598650764633038
Ryan Wilson,2799 Ronald Falls Apt. 800,Corymouth,26267,+1-021-394-3607,Petroleum engineer,9,166.2,0,1,Urban,0,Web,No Offer,0.7184612818377178
Kevin Campbell,15331 Ricky Throughway,Robertview,67258,346.116.5830x5293,Automotive engineer,3,63.34,1,0,Surburban,0,Phone,Discount,1.9348548004225323
Jessica Evans,9356 Cruz Mountain Apt. 097,Davenportshire,89986,(680)765-1186,Amenity horticulturist,9,573.46,0,1,Urban,1,Web,No Offer,0.4990689584499983
Ashley Nichols,033 John Parkway Suite 162,West Shelby,87243,322.022.7754x8752,Electrical engineer,9,45.35,1,0,Rural,1,Phone,No Offer,0.6326615883609965
Michael Parsons,111 White Light Suite 001,East Zoefurt,72226,+1-931-608-9095x012,Chartered public finance accountant,4,203.73,1,0,Surburban,0,Phone,Discount,1.8617501628833253
Craig Clark,8522 Jones Land Suite 755,New Michaelville,43220,865-841-2653x9998,"Librarian, public",12,115.15,0,1,Urban,0,Web,Buy One Get One,2.2710070414620827
Melanie Fuentes,386 Brown Camp Suite 556,New Josephport,19330,343-449-9614x4091,Commercial/residential surveyor,3,172.32,1,0,Urban,1,Phone,Buy One Get One,1.3397190376312171
Shelly Williams,7834 Jacqueline Mill Suite 547,North Brian,20088,+1-702-633-6464x10639,"Education officer, environmental",10,59.0,1,0,Surburban,0,Web,Buy One Get One,0.946750433774592
Linda Brown,84442 Christopher Port,North Paul,55482,554.804.1139x2044,"Scientist, research (life sciences)",2,307.36,0,1,Urban,0,Web,Discount,1.5874308260419072
Nathaniel Walton,4381 Samuel Park,Tamarachester,16327,186.645.9291x4275,Ceramics designer,6,68.86,0,1,Surburban,0,Phone,Buy One Get One,1.4289520919469665
Priscilla Adkins,3161 Huber Viaduct,Port Todd,98359,001-532-998-7954,Copy,10,107.16,0,1,Surburban,1,Phone,Discount,0.6757030222280432
Madison Bryant,72018 Michael Inlet Suite 736,South Hannahmouth,99517,(784)321-1123x98399,Tax inspector,1,369.76,0,1,Urban,0,Web,No Offer,0.43751306893903597
Manuel Harrell,68305 Sarah Passage,Thompsonfort,86072,001-665-640-3251x2600,Systems analyst,2,315.13,0,1,Surburban,0,Web,Buy One Get One,1.2650393021211108
Ricky Roberts,76935 Thompson Circle,Lake Dianaburgh,79432,057-255-0539x538,"Therapist, nutritional",7,59.46,0,1,Urban,1,Web,Buy One Get One,2.0779141807980244
Yvette Johnson,6812 Aaron Wells,Thompsonland,8151,001-235-971-1883x769,"Therapist, speech and language",9,950.02,1,0,Urban,1,Web,No Offer,1.1619057649578852
Shawn Glass,230 Gray Expressway Apt. 357,Victoriashire,55578,+1-780-869-7020x287,Public relations officer,7,30.37,0,1,Surburban,0,Phone,No Offer,0.8236576542299561
Brian Gray DDS,2318 Tyler Via,South Matthewview,52982,001-519-932-5920x964,"Research officer, trade union",12,148.32,0,1,Urban,0,Phone,Discount,2.3653589380120956
Cynthia Glover,6165 Thomas Circle Suite 645,East Phillip,40651,039-296-4458x9317,Secondary school teacher,9,106.99,1,0,Surburban,1,Phone,Buy One Get One,0.2162000801072177
Dustin Hudson,34078 Lucas Viaduct Apt. 022,Port Eric,52939,+1-140-124-7009x5789,"Doctor, hospital",3,212.28,1,0,Rural,0,Phone,Discount,1.4390503995659047
Lauren Ingram,39149 Kelly Greens,Briannabury,45826,001-220-146-8236,"Librarian, academic",1,596.85,0,1,Urban,1,Multichannel,No Offer,1.0401516245827231
Erin Lane,16313 Davis Manors,Lake Mario,60641,391.901.1416,Orthoptist,5,274.4,1,1,Urban,0,Web,No Offer,1.9186679640436552
Tammy Gibbs,30140 Wilson Plains Apt. 010,West Amy,12341,+1-114-403-6369x5414,Seismic interpreter,2,195.61,0,1,Surburban,1,Web,Discount,1.4681873937892584
Claudia Murphy,425 Taylor Route Suite 579,Thompsontown,57915,839-807-7614,Therapeutic radiographer,2,55.24,1,0,Surburban,1,Phone,Buy One Get One,0.9253468887697668
Francisco Cunningham MD,5496 Taylor Forges,Boydmouth,49123,+1-255-548-6552,Dance movement psychotherapist,2,142.22,1,0,Rural,0,Web,No Offer,0.5516775423781417
Keith Owen,8854 Harris Court Suite 693,New Patrickberg,71055,+1-785-013-6538x7857,"Designer, furniture",12,129.73,1,0,Surburban,0,Web,Buy One Get One,0.6935811206234679
Christopher Miller,0028 Smith Harbors Suite 269,East Craigton,66858,001-064-674-5937x380,"Research officer, government",5,663.52,0,1,Urban,1,Web,Buy One Get One,1.3699431046611177
Katie Davis,252 Brittney Roads Apt. 249,North Elaineborough,91018,5693276526,Industrial buyer,4,322.93,1,0,Surburban,1,Multichannel,No Offer,1.3151574421188088
Amy Horton,899 Marquez Prairie Apt. 527,New Davidville,60200,076.739.7071,Barista,8,29.99,1,0,Surburban,0,Phone,Discount,1.0780268187214526
Brittany Williams,8348 Murillo Inlet,Victoriafort,49859,(541)648-6194x8978,Pension scheme manager,1,394.42,1,1,Surburban,0,Web,No Offer,1.9618104104926848
Andrew Crosby,1438 Flores Village,North Christopherfort,69350,017-713-0199,Building control surveyor,5,29.99,1,0,Surburban,1,Phone,Buy One Get One,1.463786449333461
Madison Jennings,091 Hensley Manor,Wattston,72590,432.429.8617x120,Fine artist,7,76.6,0,1,Urban,0,Phone,No Offer,1.3236885017996451
Lynn Buck,6186 Colin Valleys,Frankstad,45649,412.595.7918,Call centre manager,10,29.99,1,0,Urban,0,Web,Discount,0.8476450813561017
Jeffery Reynolds,1444 Jose Branch Apt. 150,Alyssamouth,96236,+1-688-233-7510x049,Archivist,10,305.06,1,0,Surburban,0,Phone,Discount,1.0216079918106846
Patricia Lopez,517 Lowery Lake Apt. 476,Petertown,4883,0180000316,Geoscientist,3,58.43,0,1,Urban,0,Web,Discount,1.5440598735629694
Robert Martinez,570 Robert Overpass Apt. 085,North Vincentfurt,46736,001-754-162-6537,Drilling engineer,12,29.99,0,1,Rural,0,Phone,Discount,0.8597682597716246
Danny Williams,54428 Martin Mills,Pattersonmouth,42961,(762)251-4395,Environmental health practitioner,10,29.99,0,1,Surburban,0,Phone,Discount,1.7695472754040795
Gregory Mitchell,298 James Forge,Atkinsmouth,21461,788-661-0345x409,Press photographer,9,263.07,0,1,Rural,0,Phone,Discount,1.4211363929660226
Luke Finley,2710 Marcia Tunnel Apt. 249,Bryantburgh,38177,+1-553-205-9017,Mental health nurse,2,29.99,1,0,Urban,1,Phone,Buy One Get One,0.6134820922352331
Melissa Grant,868 Travis Stravenue Apt. 837,Woodville,72672,044-004-4500,Bookseller,10,105.81,1,0,Rural,1,Web,Buy One Get One,0.8219188901046786
Scott Blake,14657 Jenkins Extension,Kellyville,40449,+1-420-319-1133x61442,"Designer, interior/spatial",4,313.78,1,1,Surburban,1,Phone,No Offer,0.31070670896241503
Mark Reed,10156 Edwards Mission Suite 178,Jasonside,39938,(205)413-6876x4175,Psychotherapist,1,186.6,0,1,Surburban,0,Web,Buy One Get One,1.2882815812421575
Molly Ho,17785 Lisa Ford Apt. 727,Danielville,59914,+1-380-693-5562x205,Arboriculturist,6,97.62,1,0,Surburban,0,Phone,Discount,2.501753199568736
Casey Mosley,2971 Higgins Isle Suite 447,Karastad,4539,678.870.5778x22712,Dentist,7,73.55,0,1,Surburban,0,Web,Buy One Get One,0.9960695793987486
Jessica Gray,78000 Butler Creek Apt. 919,Lake Daniel,52254,001-613-987-4529,"Surveyor, land/geomatics",1,43.86,1,0,Surburban,0,Web,Discount,0.9158003364679086
Evan Wallace,9685 Tara Heights Suite 572,Thomasmouth,53108,401.013.0711x94754,Chartered public finance accountant,1,181.35,0,1,Surburban,0,Web,Discount,0.5839013941793565
Sandra Tate,029 Vickie Causeway,South Jenniferfurt,72856,001-769-788-0110x85100,Land,10,274.04,0,1,Urban,0,Phone,Buy One Get One,0.6725584318593312
Laura Diaz,7008 Tasha Orchard,Kristiport,2627,(233)172-7727x37439,"Social research officer, government",2,164.49,0,1,Urban,1,Phone,Buy One Get One,1.3312756574771376
Dillon Thompson,4081 Matthew Turnpike Apt. 819,Port Craigfurt,28969,152-684-6077,Careers information officer,12,578.71,1,1,Surburban,1,Multichannel,No Offer,2.1775901963084707
Steven Young,857 Evans Heights,Port Lisaton,37270,744-255-5826,Photographer,3,780.66,1,0,Urban,1,Phone,Buy One Get One,0.8950717828032873
Jennifer Wong,60520 Karina Place Suite 312,South Michaelburgh,47012,886-020-3084,Exercise physiologist,10,492.94,0,1,Surburban,0,Web,Discount,2.1288597851013704
Stephanie Wiggins,15198 Cruz Trafficway Apt. 403,Debratown,47304,001-277-975-7119x8894,Armed forces technical officer,7,377.33,0,1,Surburban,1,Web,Buy One Get One,1.9321065144396448
Jaclyn Le,3100 Nicholas Bridge,Sarahtown,68538,001-831-015-4855,"Programme researcher, broadcasting/film/video",1,670.67,1,0,Urban,1,Phone,Discount,0.9044847378576444
James Davis,386 Jackson Mission,West William,82978,673-913-8408x58824,Event organiser,10,30.64,1,0,Surburban,0,Phone,Discount,1.2781993228411093
Michael Schmidt,95780 Hall Coves,Mclaughlinton,44061,+1-054-930-1085x5845,Film/video editor,2,1035.42,1,0,Surburban,1,Web,No Offer,0.9475051138196564
Michael Bush,377 Shannon Viaduct,Lake Steven,14555,439-837-4163,Learning disability nurse,6,250.91,1,0,Urban,0,Multichannel,Buy One Get One,1.2128729631403898
Christopher Young,55834 Jesse Glens,North Timothyfort,93563,001-671-252-3061x0337,Marine scientist,9,693.47,1,1,Urban,1,Multichannel,Buy One Get One,0.591002774216911
Christopher Jones MD,2421 Anderson Ferry Apt. 708,Moyershire,76233,(383)627-1708x5024,"Embryologist, clinical",9,377.87,1,1,Rural,1,Phone,Buy One Get One,1.7845442091955257
Deborah Ruiz,1714 Hardy Manor,Cobbbury,82587,001-039-161-5452x6220,Passenger transport manager,1,54.44,0,1,Urban,0,Phone,Buy One Get One,0.4519231933848192
Richard Delacruz,6100 Evan Park Suite 782,West Alexander,45197,(048)324-4593x60577,Public affairs consultant,11,36.64,0,1,Urban,1,Web,Buy One Get One,0.7214829835543666
Katie Mccoy,92611 Steven Light Apt. 953,Carterside,3101,667.817.0668x897,Insurance account manager,4,413.83,1,0,Urban,0,Phone,No Offer,1.338802233669785
Jacob Jensen,4727 Joseph Curve,Doughertyfurt,9758,493-600-7966x210,Quality manager,9,225.88,1,0,Urban,0,Web,Buy One Get One,1.1345492250708331
Brandon Richardson,325 Kelly Street Apt. 678,Darlenefort,26965,+1-638-004-9249x17305,Seismic interpreter,3,221.98,1,0,Urban,0,Phone,No Offer,0.32501440941420195
Colton Yoder,76771 Watson Parkway Suite 345,Lake Taratown,43211,536-314-0817x3693,Paediatric nurse,11,54.01,1,0,Surburban,1,Web,No Offer,0.6763011389445852
William Robles,415 Joseph Shores,South Felicia,30556,(646)480-3454,Personal assistant,5,205.18,1,0,Surburban,1,Phone,Discount,1.303702128596658
Alfred Mitchell,948 Henderson Wells Suite 055,Clarkmouth,12476,558.238.3391x0286,Interior and spatial designer,9,269.32,0,1,Surburban,0,Web,Buy One Get One,1.269114566190938
Jeremy Thornton,8008 John Valleys,West Samuel,44644,001-901-355-2607,"Nurse, learning disability",7,98.02,0,1,Rural,1,Phone,Buy One Get One,1.2034369402505316
Amber Gould DDS,02562 Vanessa Expressway,Port Bobbystad,29203,2157139383,Patent examiner,3,29.99,0,1,Rural,1,Web,No Offer,1.0741601547526538
Kathleen Holland,2865 Barnett Mill,Jonesview,39608,651-432-1841x8084,Intelligence analyst,1,161.0,1,0,Surburban,1,Phone,Buy One Get One,1.6800177157385614
Jean Weber,6335 Green Island Apt. 571,Jamesfurt,61192,3758342066,TEFL teacher,2,399.12,0,1,Surburban,1,Multichannel,Discount,0.7038302291693319
Nathan Mcclain,62192 Earl Track,East Victoria,2528,889.432.0093x253,Geoscientist,3,502.12,1,1,Surburban,1,Multichannel,Buy One Get One,1.3999378598619503
Andrew Washington,5528 Robles Ways,Tracyburgh,2335,351.052.2434x78144,Travel agency manager,10,56.98,0,1,Surburban,1,Web,No Offer,0.8126492921194106
Mary Stevens,65958 Johnson Estates,West Juliaport,36356,647-470-2387x819,Learning disability nurse,2,396.91,1,0,Surburban,1,Web,Buy One Get One,0.8477175630255934
Jacob King,98879 Velez Groves Suite 743,Brownmouth,39290,304-585-1896x20993,Location manager,4,383.39,0,1,Urban,0,Phone,No Offer,1.4452307556004256
Casey Butler,055 Kelsey Turnpike Apt. 058,Burnsport,77294,001-320-763-2461,"Biochemist, clinical",6,29.99,1,0,Rural,0,Phone,Buy One Get One,1.1029610347187495
Christopher Lowe,5968 Thomas Spring,Leemouth,18100,0988388914,Chief Executive Officer,4,53.0,1,0,Surburban,1,Web,Buy One Get One,0.7758187691978164
Benjamin Gonzales,987 Monica Drive,Mcclurestad,2060,371.706.8688x5761,Commercial horticulturist,2,29.99,0,1,Urban,0,Web,Buy One Get One,1.0207544454516546
Gina Little,03421 George Spring Suite 363,North David,21935,001-372-775-9330x72428,Politician's assistant,2,549.1,0,1,Urban,1,Phone,Discount,1.1474641443353002
Scott Anderson,117 Lori Forge,New Paula,73442,185.815.2999x083,Dancer,3,199.62,0,1,Urban,0,Web,Discount,0.4023532854579296
Kyle Wood,8399 Victor Land,North Kathleen,38299,001-266-659-7662x971,Health service manager,8,79.91,0,1,Surburban,0,Web,Buy One Get One,0.8429422452624958
Molly Bullock,36795 Richard Row Apt. 034,New Laurenport,46625,001-784-965-1773x75527,Computer games developer,11,29.99,0,1,Urban,1,Web,Buy One Get One,0.4821886560641762
Jesus Mullen,627 Miller Burgs Suite 219,Krauseland,94176,+1-039-300-1848x4756,Local government officer,5,29.99,1,0,Urban,0,Phone,Buy One Get One,0.44335864278149184
Kimberly Mclaughlin,80538 Mathis Vista Apt. 255,Brianville,19112,(097)900-4545,"Scientist, water quality",3,197.91,1,0,Urban,1,Phone,Discount,1.150069130133336
