name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,score
Justin Joyce,006 Raymond Port Suite 325,South Davidport,97392,(662)944-5180,Site engineer,3,29.99,1,0,Urban,1,Web,Buy One Get One,1.4099262887239867
Steven Davis,17309 Karen Spring Suite 803,Fletcherport,46446,931-990-4607,Water quality scientist,2,455.17,1,0,Urban,0,Multichannel,Buy One Get One,1.363648307350146
Joseph Potter,5846 Carter Fort Apt. 894,Morganbury,54337,(863)066-7563x254,Insurance risk surveyor,7,336.88,1,0,Urban,1,Phone,No Offer,0.7555416767260661
Ashley Farrell,195 Jacob Trail,Pamelaton,9396,+1-670-895-8946x3278,Dance movement psychotherapist,11,197.81,0,1,Urban,1,Phone,Buy One Get One,0.8216235332524247
Douglas Ross,44441 Shane Plaza Apt. 473,New Lisastad,54839,(755)930-3967x224,Equality and diversity officer,10,115.15,0,1,Urban,1,Phone,Discount,1.098946667609183
Debra Black,10634 Bell Cove,Danielberg,70370,551.293.2960x441,"Administrator, education",2,116.54,0,1,Surburban,0,Phone,Buy One Get One,2.4912076013772344
Kenneth Taylor,05304 Miller Union,Christianborough,84881,875.233.1661x02478,Marketing executive,12,29.99,0,1,Urban,0,Web,No Offer,0.8624814570570388
Amy Morgan,016 Michael Light,Alexandraborough,97014,179-333-3492x6934,Claims inspector/assessor,3,483.09,0,1,Rural,0,Multichannel,Discount,1.2045421418755793
Justin Obrien,54973 Hamilton Skyway,North Madelinemouth,10391,712-914-2841x5011,Herpetologist,4,414.13,0,1,Surburban,1,Phone,Discount,0.1934074081740682
Glen Charles,725 Andrew Village Suite 364,West Nathan,66846,741.506.9940,"Accountant, chartered certified",1,122.13,1,0,Urban,0,Phone,Buy One Get One,0.8341219323731756
Timothy Gonzalez,2432 Robbins Green Suite 811,Christyshire,31975,+1-304-136-5603x403,"Lecturer, higher education",9,114.4,1,0,Surburban,0,Phone,Discount,0.8510271475680926
Jeffrey Campos,632 Stephens Spring Suite 133,New Mason,31480,001-792-062-9063x88780,Charity fundraiser,10,36.22,0,1,Surburban,0,Web,No Offer,0.9396588640385932
Kristina Cox,3250 Howell Vista Suite 490,South Nicholasberg,27454,884-530-4474x1315,"Programmer, multimedia",3,420.66,1,0,Surburban,1,Multichannel,Discount,0.3224829206565569
Keith Lee,5594 Riley Rue,Velasquezhaven,25142,034-425-2716x267,"Surveyor, planning and development",8,329.54,1,1,Urban,0,Web,Buy One Get One,0.17437397850776734
Lawrence Mccoy,274 Smith Walks Suite 110,Teresashire,36786,001-622-260-6212x6386,Publishing rights manager,7,29.99,1,0,Surburban,1,Web,Discount,0.9493544644985804
April Garza,368 Rios Grove,West Angel,75317,(772)282-2452x49705,Museum/gallery curator,3,36.79,0,1,Urban,1,Phone,No Offer,1.0271110408799335
Corey Smith,25162 Smith Coves,North Heather,81444,820-038-0168x92243,"Teacher, adult education",3,1070.64,1,0,Surburban,1,Web,Discount,0.8661428987627109
Anthony Esparza,7899 Price Burgs,West Jonton,58742,001-085-420-4614x68751,"Engineer, structural",10,473.83,0,1,Rural,0,Phone,Buy One Get One,1.222310297009138
Elizabeth Walton,70993 Robert Village Apt. 214,Hernandezton,57043,(842)473-6609x048,"Administrator, Civil Service",4,300.91,0,1,Urban,1,Phone,Discount,0.738222919071057
Victor Gonzales,7970 Cody Hollow,Foxborough,7302,177.264.7213x99180,Air traffic controller,10,125.26,1,0,Urban,0,Web,Discount,1.3342751388666498
Elizabeth Giles,617 David Wells Apt. 362,Shawnshire,27208,001-573-237-1071,Geographical information systems officer,5,29.99,1,0,Surburban,0,Phone,Buy One Get One,1.0103525128722879
Danielle Mills,11578 Diana Point Suite 395,Port Katelyn,28222,406.683.9498x512,"Teacher, music",6,29.99,0,1,Surburban,1,Web,Buy One Get One,2.297515642729861
Mr. Steven Leach,7303 Smith Plains,New Clayton,19788,8296122690,Orthoptist,4,117.11,1,0,Urban,0,Phone,No Offer,1.0018912061263419
Bradley Fuller,4814 Scott Port Suite 089,Valenciaton,89412,041.689.8209x8333,Electronics engineer,1,575.16,0,1,Surburban,1,Web,Discount,1.6957577586781194
Maria Key,981 Lewis Centers Apt. 460,Pattersonshire,43027,001-653-184-2487x907,Chartered public finance accountant,2,413.6,1,0,Urban,0,Phone,No Offer,1.415917701203633
Mark Adams,57617 Lowe Village,Robertville,11481,644-309-3086x97139,Marine scientist,6,146.95,1,0,Urban,0,Web,Discount,2.5899236800876486
Peter Phillips,695 Thomas Pines,Jamesport,34669,+1-600-788-0491x1054,Audiological scientist,7,142.66,1,0,Rural,0,Phone,Discount,0.5165335987999742
Allison Whitaker,40064 Maria Isle Apt. 002,Port Brianhaven,26847,(160)341-0865x0854,Product/process development scientist,10,144.59,1,0,Surburban,0,Phone,Buy One Get One,1.17919166474973
Kayla Navarro,5533 Craig Walks,Harperhaven,79129,361.145.4898,"Engineer, maintenance",2,29.99,0,1,Urban,0,Web,No Offer,0.7245105373225128
Shannon Bailey,39813 Robert Spring Apt. 327,Newmanmouth,90301,(379)489-3978,Dentist,4,558.32,0,1,Surburban,1,Web,No Offer,1.2895999209032292
William Underwood,4981 Crawford Station,Matthewchester,65048,001-083-710-9443,Medical technical officer,9,145.48,1,0,Rural,1,Web,Discount,1.0426912489077351
Cathy Hartman,654 Garrett Avenue Apt. 130,Payneside,74424,601.534.6579,Dispensing optician,11,257.51,0,1,Surburban,0,Multichannel,Buy One Get One,0.8688354515722292
Allison Higgins,22618 Ward Land,Normanshire,96108,(282)129-8017,"Accountant, chartered",6,342.5,0,1,Urban,0,Multichannel,Buy One Get One,0.5464596365397103
Kenneth Jordan,03152 Justin Viaduct Suite 331,South Monica,22094,+1-891-605-6480x2576,Air cabin crew,3,374.63,1,1,Surburban,0,Phone,Discount,0.8348959973492909
Gregory Martin,0383 Glover Field,Veronicahaven,37518,001-111-618-0009,Education administrator,1,792.56,0,1,Rural,1,Phone,Discount,1.0450970342757064
Linda Bernard,7881 Ryan Neck,North Coreyview,36247,643-211-6396,"Radiographer, therapeutic",12,29.99,1,0,Urban,0,Phone,Buy One Get One,0.4877211702668826
Ruben Massey,20215 Gail Expressway,West Amandafort,95331,753.520.0697x4342,Solicitor,10,234.73,0,1,Rural,0,Web,Buy One Get One,1.080887250030568
Tiffany Kemp,002 Gonzalez Mall,East Sabrina,92601,5612177241,Hospital doctor,12,66.98,0,1,Surburban,0,Web,Buy One Get One,1.0715865168440786
Thomas Jenkins,05501 Michael Valleys Apt. 654,North Lisa,59735,366-746-3281,Production manager,2,29.99,1,0,Surburban,1,Phone,Discount,0.9533775921154396
Mark Hall,4802 David Prairie Apt. 937,Williamfurt,90230,592.121.3576x994,Careers information officer,10,161.65,1,0,Surburban,0,Web,Buy One Get One,0.5731763586335469
Benjamin Johnston,399 Powers Forge Suite 276,South Mary,28928,(261)634-8542x55304,"Secretary, company",1,688.4,1,1,Rural,1,Phone,Buy One Get One,0.7320810181097814
Brenda Perez,9406 Kelsey Locks Suite 584,East Kayla,90225,147-347-8516,Architect,5,198.88,0,1,Rural,0,Web,Buy One Get One,0.4653813966799479
Danielle Munoz,09698 Jeanne Street,East Brent,78798,+1-649-368-8563x652,Exercise physiologist,4,265.25,0,1,Rural,0,Web,No Offer,1.6894410699809799
Michael Martinez,237 Gaines Walk,Courtneytown,12783,+1-026-950-4004,Professor Emeritus,10,452.16,1,0,Surburban,0,Multichannel,Buy One Get One,0.8933201531910415
Amy Bishop,53367 Jason Trail,Owensfort,88830,+1-022-522-3380x831,"Scientist, physiological",3,49.55,1,0,Urban,1,Phone,No Offer,0.9185976912610564
Andrew Brown,801 Avery Loaf Suite 609,Lynnmouth,97829,001-994-608-2685x59156,"Engineer, control and instrumentation",1,247.94,0,1,Surburban,0,Phone,Discount,1.2086017198915595
Steven Walker DVM,4573 Mitchell Cliffs,North William,36829,709.759.9119x33809,Company secretary,1,53.56,0,1,Urban,1,Web,Buy One Get One,0.8814719829043008
Hunter Rice,021 Francisco Mountain,West Meredithhaven,84808,(985)269-2613,Barrister,6,284.83,0,1,Urban,0,Web,No Offer,0.9073291954571616
Charles Nunez,0469 Steven Mountain,Dawnchester,46187,959.329.5473x540,Insurance claims handler,11,253.51,0,1,Urban,1,Phone,Discount,1.06890295635308
Jessica Williams,08746 Walls Port,South Natalie,72374,865.965.8741,Geographical information systems officer,11,29.99,0,1,Urban,0,Web,Discount,1.0212037948500023
Christian Perry,2752 Jenkins Gardens Apt. 212,Sydneytown,9781,(074)547-7219x811,Community education officer,4,29.99,0,1,Surburban,0,Web,No Offer,1.304444156911566
Nathan Gutierrez,502 Pierce Court Suite 066,New Jamesshire,76007,(961)664-3985x5560,Geochemist,3,110.54,0,1,Urban,1,Phone,Discount,0.8387632959924165
Aaron Mckee,9592 Erika Fords,North Andrewburgh,64935,001-096-831-5776x75254,Hydrographic surveyor,7,120.41,1,0,Surburban,0,Phone,No Offer,0.6958382618549281
Charles Stein,36890 Allison Fords,North Evelyn,13343,(903)289-8069x22471,"Teacher, English as a foreign language",10,319.07,0,1,Surburban,0,Phone,No Offer,1.1949677463700044
Amanda Barnett,0319 Donna Ports,Parkerport,96154,001-807-853-8244x0225,Art gallery manager,7,29.99,0,1,Urban,0,Web,Discount,0.500857563084127
Jose Hopkins,9521 Joseph Circle Apt. 148,East Johnville,59997,001-179-978-9737x037,Paediatric nurse,1,61.55,0,1,Urban,0,Phone,Buy One Get One,0.5584142487704968
Kathy Myers,95462 Linda Estate Suite 135,New Justin,56155,265.860.8378x898,Brewing technologist,9,44.4,0,1,Urban,0,Web,No Offer,1.3684113320133255
Jessica Thompson,490 Stewart Ridges,Port Sonyaport,69673,642.443.3285x4021,Advice worker,6,115.08,0,1,Surburban,1,Phone,Discount,1.8746076640428075
Joseph Nguyen,825 Laurie Plains,East Michelle,86935,303-778-3192,Film/video editor,4,161.48,1,0,Rural,0,Web,Discount,1.1281427993379414
Heather White,53114 Kelly Shore,New Amandabury,21078,001-658-346-7813x678,Make,6,29.99,1,0,Urban,1,Web,No Offer,0.7299540279677182
Mark Jackson,79771 Bryant Plains Apt. 834,Galvanshire,88307,2204649503,Art gallery manager,7,204.87,1,0,Surburban,0,Web,No Offer,0.42215649435758495
Victoria Barry,464 Bethany Divide,New Tiffanyhaven,61585,908.455.8317x3668,"Civil engineer, consulting",6,435.45,1,0,Urban,1,Web,Discount,1.2984311428194717
Monica Bishop DDS,690 William Garden Apt. 823,West Johnny,91798,3345967704,Arboriculturist,1,251.83,1,0,Surburban,0,Web,Discount,1.1493212524176115
Linda Brady,51283 Lucas Locks Apt. 468,East Benjaminview,50310,(694)625-6558,Public librarian,1,264.27,1,1,Urban,1,Phone,No Offer,0.7045003150466269
Jessica Delacruz,382 Caitlin Mountains Apt. 471,North Stephen,39364,(997)713-3654x858,Financial planner,8,29.99,1,0,Rural,1,Web,Buy One Get One,0.7973592322643605
Amanda White,549 Heather Road,New Kristinberg,78199,5174327274,Trading standards officer,4,43.46,1,0,Surburban,0,Web,Buy One Get One,0.9335902413584268
Daniel Peterson,7677 Joy Orchard,New Samuel,84522,001-426-660-2344x2944,Data scientist,9,311.49,1,0,Urban,0,Web,No Offer,0.8370326068862156
Wendy Dawson,103 Rhonda Mission,Aguilarmouth,3632,454-305-7640x584,Medical illustrator,2,596.75,1,1,Surburban,1,Multichannel,No Offer,1.021753147381134
Richard Ruiz,65569 Ortega Hill Suite 519,Barbarafort,66940,059-655-5305x59464,Herpetologist,2,77.0,1,0,Surburban,1,Phone,No Offer,1.0970369994545617
William Black,010 Christopher Row Suite 713,Hallview,55731,767-715-8186x46262,Government social research officer,8,125.74,1,0,Surburban,1,Web,Buy One Get One,2.1979241144139863
Katherine Daniel,926 Rose Walks,South Aliciastad,53460,001-170-123-0386x22361,Fish farm manager,2,125.14,0,1,Surburban,1,Web,Buy One Get One,0.7487981918912332
Dr. John Daniels DDS,569 Nicholas Loop Apt. 951,Millerborough,50431,934.032.3383x73909,Learning disability nurse,2,532.61,1,0,Rural,1,Web,Buy One Get One,0.2546707941522628
Mary Dunn,2067 Amanda Mall,Jamesmouth,70999,187.745.6319,Television camera operator,8,38.17,0,1,Urban,0,Phone,No Offer,1.130364079452748
Jason Winters,3246 Johnson Throughway,New Jeremy,84342,315-682-6498,Facilities manager,10,102.82,1,0,Surburban,1,Web,Discount,1.1440669249277742
James Miller,650 Kyle Square Suite 793,Allenburgh,76542,001-900-731-2382x903,Fitness centre manager,4,386.72,0,1,Rural,0,Phone,No Offer,0.8797117807631396
Terry Miller PhD,734 Soto Villages Suite 548,New Amy,8718,422.243.5594x1594,Insurance claims handler,1,34.14,1,0,Surburban,1,Web,Discount,1.4180642195944555
Michelle Reeves,01217 Michael Lock Suite 007,Port Stevenberg,22250,080-503-9916,Air traffic controller,3,115.37,0,1,Urban,1,Web,Discount,1.5841908094272992
Allison Moore,264 Carrie Camp Suite 218,East Jermaine,48705,513-938-6011x82857,"Administrator, local government",1,629.31,1,1,Urban,1,Phone,No Offer,0.11201419601524296
Caleb Mitchell,4655 Eaton Rest,South Cheryl,16364,810.770.1491,Paramedic,11,29.99,1,0,Urban,0,Web,Discount,0.7572096453035986
Thomas Roberts,03580 Ponce Highway Apt. 845,Port Mike,12092,6207761813,"Engineer, structural",7,204.07,1,0,Rural,0,Multichannel,Discount,0.4179475479176104
Lisa Mack,24145 William Springs,North Theresa,48019,770.850.8872,Clinical molecular geneticist,10,29.99,1,0,Urban,1,Phone,Buy One Get One,1.4502650081454136
Philip Frost,577 Shannon Park Apt. 494,Kellyland,86836,+1-502-396-0676x48186,"Conservation officer, nature",1,668.66,1,0,Urban,1,Phone,Buy One Get One,0.32669882897319835
Diane Cooper,4169 Gregory Parks,Gomezton,3296,(586)650-4787x735,"Designer, multimedia",7,69.74,0,1,Urban,0,Web,Discount,1.4712134757481188
Mary Brooks,932 Stevens Passage Suite 598,South Amber,32530,+1-693-912-3156,"Accountant, chartered",7,29.99,1,0,Rural,1,Web,Discount,1.0406986890553092
Rebecca Jimenez,627 Atkins Turnpike Suite 807,North Ericbury,46041,965.273.9620,Armed forces technical officer,3,99.23,1,0,Rural,0,Web,Discount,2.391258437870866
Zachary Cox,98476 Nicholas Land,Arnoldview,18805,001-352-587-3675x20316,"Therapist, nutritional",9,32.39,1,0,Urban,0,Phone,No Offer,0.736046950958928
Jack Collins,8834 George Route,Bethville,97760,(675)592-0149,Television/film/video producer,2,392.0,1,0,Surburban,0,Multichannel,No Offer,1.4115172946990313
Maria Owens,643 Mcknight Valley,Stewartside,5774,9017309335,Architectural technologist,2,487.68,1,1,Urban,0,Multichannel,No Offer,0.6357306121162969
Dennis Garcia,320 Wallace Manors Suite 125,Davisfurt,37542,274-953-2889,Electrical engineer,9,42.78,0,1,Urban,0,Phone,No Offer,1.6878425289854004
Jose Jennings,101 Kimberly Fall,Port Jeffreybury,83791,(900)299-0755,Software engineer,1,915.79,1,1,Surburban,1,Multichannel,Discount,0.2609733249715525
Diane Miller,208 Lisa Isle Suite 750,Port Bruce,52570,+1-694-746-8489x094,"Therapist, sports",1,118.28,0,1,Surburban,0,Phone,No Offer,1.7357546504285204
Dennis Simmons,35910 Jessica Spurs,Port Jonathanchester,93531,+1-899-835-9380,IT technical support officer,2,79.38,1,0,Urban,1,Web,Buy One Get One,1.0645094996198292
Dillon Thomas,628 George Plains,New Julie,42694,(331)361-7610,"Surveyor, planning and development",12,572.83,0,1,Rural,1,Multichannel,Buy One Get One,1.565436752556188
Joseph Kim,793 Michael Course,Baileyborough,82096,5339700063,Retail banker,7,485.44,0,1,Surburban,0,Web,Discount,0.4493834371163329
David Melendez,749 Gordon Orchard,West Christinaview,56342,+1-048-060-5709x7104,Research scientist (life sciences),12,280.14,1,0,Urban,0,Web,Discount,0.4612847244383181
Christian Wilson,66937 Rhonda Mountain Apt. 435,Andersonshire,82653,032-891-3961x6624,Television floor manager,8,185.58,1,0,Surburban,1,Web,No Offer,2.0564667380817987
Juan Nguyen,1930 Angela Flat,Lopezstad,74590,421.455.9838,Cartographer,3,281.03,1,0,Urban,1,Web,No Offer,0.8080833489746788
Maria Davis,67777 Holmes Plain,Darrenborough,82551,+1-188-392-4775x3632,Geochemist,2,339.54,1,0,Urban,0,Multichannel,No Offer,0.9032545108456906
Andrew Kemp,21538 Michael Expressway,North Kathrynfort,11743,760-371-0749,Corporate treasurer,2,87.19,1,0,Surburban,1,Web,Buy One Get One,0.8720742166730524
Sherri Nolan,62007 Christopher Place,New Lisaborough,90003,6131368653,"Research officer, trade union",4,896.44,0,1,Urban,1,Multichannel,Discount,0.8050651863306055
Justin Waller,760 Gray Viaduct,South Ricky,64374,845.238.5437x1915,Forest/woodland manager,2,294.3,0,1,Urban,1,Phone,No Offer,0.767795511567073
Jacob Baker,06946 Turner Point,Munozmouth,47761,001-717-743-8234x1836,Tree surgeon,1,497.48,1,0,Urban,0,Web,No Offer,0.9917377708792968
Jack Meyer,03303 Tanner Fork,East Katherineland,96004,529.855.5601,"Designer, furniture",10,154.7,0,1,Surburban,0,Web,Buy One Get One,1.2278196421991248
John Herman,840 Gomez Springs,Harperfort,76812,386-696-5162x18721,Pensions consultant,2,47.06,1,0,Surburban,1,Web,Discount,1.7336611199268588
Claire Zamora,96592 Fox Rest,South Timothyton,78391,001-506-607-5041,Bookseller,3,29.99,1,0,Surburban,0,Phone,Buy One Get One,1.9036717554917888
Michelle Lambert,5729 Bush Streets Suite 604,West Markbury,31906,001-200-835-9725x31150,Immigration officer,8,369.91,0,1,Rural,0,Web,Buy One Get One,0.27220556733024115
Jennifer Arroyo,443 Hernandez Alley Apt. 704,Lake Susan,67615,(371)465-3377x7342,"Administrator, sports",3,356.82,1,1,Surburban,0,Web,Discount,1.919094513886516
Charles Allen DDS,2184 Kendra Extension Suite 155,Port Brianna,58220,934.067.4649x76109,Politician's assistant,3,64.85,1,0,Urban,1,Phone,No Offer,2.1552167310350963
Shane Reyes,820 Heath Cove,Erinburgh,22011,001-359-326-0501x00966,"Engineer, control and instrumentation",5,102.0,1,0,Rural,1,Web,Discount,1.1080209436712258
Michael Smith,815 Dana Plains,East Joshua,13358,533-761-6421x0230,Electronics engineer,7,275.33,1,0,Surburban,0,Multichannel,No Offer,0.7972038833032213
Dr. Brooke Patel,2458 Marsh Canyon,Port Cody,55470,001-723-785-3101x451,"Psychotherapist, dance movement",10,175.97,1,0,Surburban,0,Phone,Discount,1.293947102823715
Barbara Lee,119 Mcdaniel Junction Suite 738,Davisfurt,14363,588-424-1483,Agricultural consultant,8,41.88,1,0,Rural,0,Web,Discount,0.6496576847284262
Sheri Sawyer,97476 David Manor,Nancymouth,74689,001-215-674-7818x28144,Civil Service fast streamer,10,359.56,0,1,Rural,0,Web,Discount,1.201496719693437
Jacob Brown,04642 Mullins Tunnel Suite 666,Melissaport,30008,001-624-781-6498x92223,Pension scheme manager,2,258.85,1,0,Urban,0,Multichannel,No Offer,1.7800637177207392
Douglas Smith,93997 Steven Walks,Adamsport,45153,839-622-1210x95530,"Surveyor, building",5,98.67,1,0,Urban,1,Phone,Discount,0.4522620023236071
Christine Davis,17517 Sandoval Views Apt. 940,Schwartzhaven,44609,+1-455-275-3766x142,Animal nutritionist,10,126.69,1,0,Urban,1,Web,No Offer,1.17906249214368
Emma Velasquez,1943 Amanda Pass,Gentryburgh,87276,737-006-6854x082,"Research officer, trade union",4,117.41,0,1,Surburban,0,Web,Discount,0.506635398029702
Tiffany Martinez,3790 Jonathan Grove,West Kaitlynfurt,59989,773-569-7422x295,"Pilot, airline",7,469.57,1,0,Urban,1,Multichannel,Buy One Get One,0.9034005169452396
Marcus Carter,8009 Desiree Pines,North Ryanton,44266,001-709-783-9170x0920,"Engineer, aeronautical",1,209.98,1,0,Surburban,0,Web,No Offer,1.5872626001264638
Mary Ali,85444 Nancy Shores,Tonyborough,80150,208-483-0432,Community arts worker,4,149.54,0,1,Urban,1,Phone,No Offer,0.6919614975354479
Jeffrey Hart,912 David Shore Apt. 372,East Thomas,23260,+1-805-905-4325,Neurosurgeon,11,29.99,0,1,Rural,1,Phone,Discount,1.8054654157078056
Luis Chapman,16921 Margaret Court Suite 520,North Susanbury,72299,601.326.7168,Legal secretary,7,595.45,1,0,Urban,1,Web,No Offer,1.6858767813496107
Jane Brown,74010 Crystal Villages,Shafferstad,88287,001-057-703-4079x482,Analytical chemist,4,256.16,1,0,Surburban,0,Web,Buy One Get One,1.6377163329679
Tiffany Delgado,7955 Davis Path Apt. 621,West Monique,72956,+1-645-500-4567x283,Hospital doctor,5,29.99,0,1,Urban,1,Web,Buy One Get One,0.7798094792164417
Seth Hawkins,54226 John Lakes,West Michaelshire,3812,864.760.2464x2167,Corporate treasurer,7,58.2,0,1,Urban,0,Phone,Buy One Get One,1.6984953146010051
Gregory Chavez,197 Ramos Key,West Andrewmouth,80430,+1-471-674-9342x2068,"Engineer, biomedical",10,29.99,0,1,Surburban,0,Phone,No Offer,1.3276598389635803
Michelle Gray,508 Mason Wall,Port Michael,22596,110.215.5165x3670,Conference centre manager,1,589.18,1,0,Surburban,1,Phone,Buy One Get One,0.9883562505505268
Matthew Beck,5296 Pena Shoal,North Donnamouth,35416,+1-751-374-8451,"Sound technician, broadcasting/film/video",4,36.02,1,0,Surburban,1,Phone,Discount,1.335220801830721
Bethany Smith,817 Bryant Estates Apt. 348,West Marissa,62263,910.944.9972,"Therapist, drama",9,788.36,1,1,Surburban,1,Multichannel,Buy One Get One,1.889357693542355
Darryl Ferguson MD,0843 Jennifer Port,Maryshire,66474,111.437.9327x507,Tax inspector,11,227.34,1,0,Surburban,0,Web,No Offer,0.6623599509168074
Erica Reyes,637 Rose Squares Apt. 490,Vanessaburgh,15171,141.637.5471,Furniture designer,8,43.16,0,1,Urban,1,Phone,No Offer,0.2112175762758044
Carolyn Hart,1537 Melanie Extension Suite 561,West Katherineside,47646,(167)995-5002,Biomedical scientist,5,183.21,0,1,Urban,1,Phone,Buy One Get One,1.2190282585270868
Deborah Hunter,43932 Soto Circle Apt. 741,South Deniseborough,45314,570-375-2794x1610,Ceramics designer,4,165.91,0,1,Surburban,0,Web,Buy One Get One,2.179268907187759
Daniel Flores,430 Jessica Mills Suite 834,Lake Carlos,3189,840.513.1165x29492,Dentist,7,257.45,1,1,Surburban,1,Web,Buy One Get One,2.0562997431838497
Nicholas Hill,4566 Nancy Walks,Sallyland,9179,921-481-1900x505,Ranger/warden,9,296.43,1,0,Surburban,1,Web,No Offer,1.4414410339203825
Aaron Hays,53707 Simmons Heights,West Andre,86434,+1-550-089-7971x643,Financial risk analyst,6,29.99,0,1,Surburban,0,Web,Discount,0.4418905914514958
Lindsey Schneider,900 Emma Corners Suite 947,West Anthony,9845,677-576-1660x0895,"Psychologist, clinical",10,348.22,0,1,Urban,0,Multichannel,Discount,0.8363135022514583
Tommy Sanchez,3236 Christopher Drive,South Rebeccaport,8795,839-656-6232,"Psychotherapist, child",4,66.43,0,1,Rural,1,Web,Buy One Get One,2.395040103999496
Thomas Williams,4231 Nancy Flat Apt. 350,East James,49222,001-827-084-4844,Air traffic controller,6,73.56,0,1,Rural,0,Web,Discount,1.5553836374389711
Ashlee Thomas,48028 Rebecca Valleys,Randyport,11702,355-148-9511x867,Financial adviser,3,56.94,0,1,Urban,1,Phone,Buy One Get One,1.0847088560790192
Jeremy Gilbert,2223 Courtney Lakes Apt. 715,West Clinton,24204,900.490.8272x8759,Naval architect,10,512.32,0,1,Surburban,1,Phone,Buy One Get One,2.3797070650217744
Denise Martinez,62847 Taylor Union Apt. 381,Marcburgh,62897,6005461981,Adult guidance worker,2,32.22,1,0,Surburban,0,Web,No Offer,0.7285743855401527
Adam Ramirez,033 Rogers Trail Apt. 607,Dustinbury,8680,693.006.2329x2484,English as a foreign language teacher,7,212.18,1,0,Urban,0,Phone,No Offer,1.2730213157967063
Gabriel Conley,59093 Charles Plains,Timothyhaven,60272,+1-015-397-2441x5065,Graphic designer,4,261.27,1,0,Surburban,0,Phone,Discount,0.6110253137567236
Alexandra Vincent,120 Porter Walks,Lake Rodney,83235,001-367-259-0924,Industrial/product designer,1,737.48,1,1,Surburban,1,Phone,Buy One Get One,1.9370006463251688
Randy Mitchell,3775 Steven Circle,East Kathleen,17284,3945168352,Accounting technician,9,62.08,1,0,Urban,1,Phone,No Offer,1.2782398809620843
Denise Nash,521 Chambers Pine,Annatown,36505,9336647391,Meteorologist,3,29.99,0,1,Urban,0,Phone,Buy One Get One,1.7979189522152874
Amanda Thompson,5979 Rachel Green Apt. 625,South William,53898,+1-726-011-1606x69842,Amenity horticulturist,5,36.21,1,0,Rural,1,Phone,Discount,0.7798061213965874
Dale Berger,44960 Gary Course Suite 187,Lake Devin,37217,958.326.1746x11482,Quantity surveyor,4,46.8,1,0,Surburban,0,Phone,Discount,1.7232322447434836
Angela Newman,379 Murphy Fields Apt. 494,Lake Mark,20655,692-142-5712x833,Management consultant,8,197.63,1,0,Surburban,1,Phone,Buy One Get One,1.3331228359364804
Michael Graham,838 Jackson Row Apt. 607,North Deborah,37315,(611)880-6082x2897,Haematologist,4,224.04,1,0,Urban,0,Web,No Offer,1.5277351220010336
Robert King,3464 William Heights Suite 142,Adamston,96323,497-734-7695x663,Civil Service administrator,2,212.05,0,1,Urban,1,Web,Discount,2.132259631650884
Ronald Anderson,33145 Martinez Rest Suite 736,Hornside,11467,+1-822-706-3970,Fisheries officer,5,462.47,1,1,Surburban,1,Multichannel,No Offer,1.903341215050784
Ms. Margaret Burns,9992 Beard Circle,Lopezfurt,3253,757.727.6158x09968,Landscape architect,8,247.7,0,1,Rural,0,Phone,Buy One Get One,1.864563435136407
Antonio Gonzales,193 Kimberly Streets,Andrewsfurt,82862,311.220.7793,Oceanographer,4,34.78,1,0,Urban,1,Web,No Offer,0.6799307380911135
Faith Neal,5560 Gonzalez Mountain Apt. 707,Patriciaborough,79960,7924169033,"Scientist, research (life sciences)",1,67.59,1,0,Urban,0,Web,Buy One Get One,0.3940624480115447
John Casey,95149 Liu Shore Apt. 138,Port Lindachester,44308,+1-734-322-7592,Regulatory affairs officer,1,337.88,0,1,Urban,0,Phone,Discount,1.418785933920069
Christopher Werner,55964 Dyer Heights Suite 001,East Jason,56722,+1-906-819-8881x152,Structural engineer,4,155.16,0,1,Urban,1,Phone,Discount,1.963607508010216
Raymond Robertson,560 Robin Station Apt. 932,North Jon,83982,7186986080,Financial adviser,10,169.62,1,0,Urban,1,Phone,No Offer,1.0225834337165112
Dr. Barbara Webb,78995 White Parkway,South Kevin,55946,376.135.9882x8045,"Surveyor, land/geomatics",5,29.99,0,1,Urban,1,Phone,No Offer,0.2418619911530395
Austin Hernandez,596 Sanchez Club Suite 256,New Lisa,86618,(465)161-7913x874,Mining engineer,6,94.26,1,0,Urban,0,Phone,Discount,0.936986294640419
Jorge Taylor,473 Rivera Camp,Mclaughlinton,37604,855-113-8663,"Psychologist, occupational",10,247.03,1,0,Urban,0,Multichannel,No Offer,1.708425012014294
Judith Edwards,52657 Flores Ridge Apt. 036,Port Alexandria,73573,+1-250-728-8190x0965,Aid worker,1,253.43,0,1,Surburban,0,Multichannel,No Offer,0.6210030043305432
Dennis Meza,412 Clark Path Suite 777,Kennedyton,37279,+1-028-633-4316x92745,"Psychotherapist, child",4,29.99,1,0,Surburban,1,Phone,No Offer,2.4122250023165392
Ronnie Robertson,368 Amanda Mission Apt. 926,New Bryan,69642,3778684282,Telecommunications researcher,5,193.35,0,1,Rural,1,Web,Discount,0.4660011267520919
Chad Garcia,4223 Amber Spurs,Maxwellbury,62698,943.883.5992x230,Analytical chemist,9,410.39,0,1,Surburban,0,Phone,No Offer,0.19041549505373406
